Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,giantcomponent
3063,vollidioten,0,0,0,0,1155,1138
3064,vollziehen,0,0,0,0,1156,1139
3065,angebot,7,0.318389,0.327513,0,5,0
3066,durchblick,0,0,0,0,1157,1140
3067,einheitlich,0,0,0,0,1158,1141
3068,erlöser,0,0,0,0,1159,1142
3069,froh,0,0,0,0,1160,1143
3070,gab,0,0,0,0,1161,1144
3071,guck,0,0,0,0,1162,1145
3072,million,7,0.293677,0.301175,0,1,0
3073,mindestens,0,0,0,0,1163,1146
3074,nachhinein,0,0,0,0,1164,1147
3075,pow,0,0,0,0,1165,1148
3076,ran,0,0,0,0,1166,1149
3077,reis,6,0.316129,0.324821,0,15,0
3078,roman,0,0,0,0,1167,1150
3079,scharf,0,0,0,0,1168,1151
3080,uni,0,0,0,0,1169,1152
3081,album,0,0,0,0,1170,1153
3082,gegner,0,0,0,0,1171,1154
3083,herausgefunden,0,0,0,0,1172,1155
3084,mass,0,0,0,0,1173,1156
3085,nachts,0,0,0,0,1174,1157
3086,nehmt,0,0,0,0,1175,1158
3087,rad,0,0,0,0,1176,1159
3088,geil,0,0,0,0,1177,1160
3089,oliver,0,0,0,0,1178,1161
3090,scheibe,7,0.312201,0.320609,0,6,0
3091,gate,0,0,0,0,1179,1162
3092,investieren,0,0,0,0,1180,1163
3093,beabsichtigen,0,0,0,0,1181,1164
3094,bestätigen,7,0.304159,0.311561,0,15,0
3095,vernichtung,1,1,1,0,1182,7
3096,enorm,0,0,0,0,1183,1165
3097,fertig,0,0,0,0,1184,1166
3098,massage,6,0.414376,0.434422,0,15,0
3099,english,0,0,0,0,1185,1167
3100,verzichten,0,0,0,0,1186,1168
3101,telefoniert,0,0,0,0,1187,1169
3102,fordern,0,0,0,0,1188,1170
3103,könnten,0,0,0,0,1189,1171
3104,auseinandersetzt,0,0,0,0,1190,1172
3105,serbien,0,0,0,0,1191,1173
3106,euphorie,0,0,0,0,1192,1174
3107,werk,0,0,0,0,1193,1175
3108,aufheben,0,0,0,0,1194,1176
3109,glaubst,0,0,0,0,1195,1177
3110,klappen,0,0,0,0,1196,1178
3111,kontakte,0,0,0,0,1197,1179
3112,marie,0,0,0,0,1198,1180
3113,sup,0,0,0,0,1199,1181
3114,schlechtes,0,0,0,0,1200,1182
3115,anmeldung,6,0.334243,0.347177,0,5,0
3116,schönen,0,0,0,0,1201,1183
3117,hamburg,0,0,0,0,1202,1184
3118,peter,0,0,0,0,1203,1185
3119,müller,0,0,0,0,1204,1186
3120,geschloss,0,0,0,0,1205,1187
3121,bett,0,0,0,0,1206,1188
3122,interview,0,0,0,0,1207,1189
3123,thematisieren,0,0,0,0,1208,1190
3124,roger,0,0,0,0,1209,1191
3125,emotionale,0,0,0,0,1210,1192
3126,konnten,0,0,0,0,1211,1193
3127,bäumen,7,0.30205,0.309384,0,15,0
3128,star,0,0,0,0,1212,1194
3129,magazin,0,0,0,0,1213,1195
3130,welpen,0,0,0,0,1214,1196
3131,hälfte,0,0,0,0,1215,1197
3132,schulden,0,0,0,0,1216,1198
3133,hältst,0,0,0,0,1217,1199
3134,damien,1,1,1,0,1218,35
3135,ohr,0,0,0,0,1219,1200
3136,wiedergeben,0,0,0,0,1220,1201
3137,inklusive,0,0,0,0,1221,1202
3138,abläufe,0,0,0,0,1222,1203
3139,leck,0,0,0,0,1223,1204
3140,again,0,0,0,0,1224,1205
3141,älter,0,0,0,0,1225,1206
3142,nazi,0,0,0,0,1226,1207
3143,jura,0,0,0,0,1227,1208
3144,marc,0,0,0,0,1228,1209
3145,dame,0,0,0,0,1229,1210
3146,mond,0,0,0,0,1230,1211
3147,sack,0,0,0,0,1231,1212
3148,jugendlich,7,0.3229,0.332573,0,15,0
3149,opfern,0,0,0,0,1232,1213
3150,ansage,0,0,0,0,1233,1214
3151,disney,0,0,0,0,1234,1215
3152,jungen,0,0,0,0,1235,1216
3153,warnung,0,0,0,0,1236,1217
3154,bürgen,0,0,0,0,1237,1218
3155,firma,0,0,0,0,1238,1219
3156,irgendetwas,0,0,0,0,1239,1220
3157,schwede,0,0,0,0,1240,1221
3158,ungefähr,0,0,0,0,1241,1222
3159,witz,0,0,0,0,1242,1223
3160,download,0,0,0,0,1243,1224
3161,hingegeben,0,0,0,0,1244,1225
3162,bestreiten,0,0,0,0,1245,1226
3163,forum,0,0,0,0,1246,1227
3164,guten,0,0,0,0,1247,1228
3165,kompromiss,0,0,0,0,1248,1229
3166,logischerweise,0,0,0,0,1249,1230
3167,ringen,0,0,0,0,1250,1231
3168,verbringen,0,0,0,0,1251,1232
3169,zahlen,0,0,0,0,1252,1233
3170,ergebnis,0,0,0,0,1253,1234
3171,index,0,0,0,0,1254,1235
3172,grüssen,0,0,0,0,1255,1236
3173,holger,0,0,0,0,1256,1237
3174,schreibst,0,0,0,0,1257,1238
3175,anhand,0,0,0,0,1258,1239
3176,ago,0,0,0,0,1259,1240
3177,stress,0,0,0,0,1260,1241
3178,tochter,0,0,0,0,1261,1242
3179,herrschen,6,0.368352,0.387781,0,5,0
3180,packen,0,0,0,0,1262,1243
3181,gründe,0,0,0,0,1263,1244
3182,members,0,0,0,0,1264,1245
3183,fahr,0,0,0,0,1265,1246
3184,hoffnungslos,0,0,0,0,1266,1247
3185,inkarnieren,0,0,0,0,1267,1248
3186,irgendwien,0,0,0,0,1268,1249
3187,klaus,0,0,0,0,1269,1250
3188,maus,8,0.238414,0.242397,0,6,0
3189,milch,0,0,0,0,1270,1251
3190,sprecher,0,0,0,0,1271,1252
3191,allmählich,0,0,0,0,1272,1253
3192,ankommt,0,0,0,0,1273,1254
3193,ansatzweise,0,0,0,0,1274,1255
3194,anwesend,0,0,0,0,1275,1256
3195,aufhalten,0,0,0,0,1276,1257
3196,auseinander,0,0,0,0,1277,1258
3197,ausweg,0,0,0,0,1278,1259
3198,bann,0,0,0,0,1279,1260
3199,begrifflichkeit,0,0,0,0,1280,1261
3200,bekleidet,0,0,0,0,1281,1262
3201,beleidigen,0,0,0,0,1282,1263
3202,benehmen,0,0,0,0,1283,1264
3203,beta,0,0,0,0,1284,1265
3204,beugen,0,0,0,0,1285,1266
3205,beziehung,0,0,0,0,1286,1267
3206,beziehungsweisen,6,0.34501,0.359532,0,15,0
3207,chancen,0,0,0,0,1287,1268
3208,dauerhafen,6,0.337582,0.34994,0,15,0
3209,dienst,0,0,0,0,1288,1269
3210,diskutieren,0,0,0,0,1289,1270
3211,eindruck,0,0,0,0,1290,1271
3212,einprogrammieren,0,0,0,0,1291,1272
3213,einsetzen,0,0,0,0,1292,1273
3214,einstieg,0,0,0,0,1293,1274
3215,faden,0,0,0,0,1294,1275
3216,fehlleistungen,0,0,0,0,1295,1276
3217,gewöhnt,0,0,0,0,1296,1277
3218,hase,0,0,0,0,1297,1278
3219,involviert,0,0,0,0,1298,1279
3220,irgend,0,0,0,0,1299,1280
3221,irgendwannen,0,0,0,0,1300,1281
3222,kenntnis,0,0,0,0,1301,1282
3223,liebt,0,0,0,0,1302,1283
3224,mitmachen,0,0,0,0,1303,1284
3225,mobil,0,0,0,0,1304,1285
3226,natürlicher,0,0,0,0,1305,1286
3227,objekt,0,0,0,0,1306,1287
3228,offiziell,0,0,0,0,1307,1288
3229,oftmals,0,0,0,0,1308,1289
3230,papiere,0,0,0,0,1309,1290
3231,ram,0,0,0,0,1310,1291
3232,rat,0,0,0,0,1311,1292
3233,rauchen,0,0,0,0,1312,1293
3234,räder,0,0,0,0,1313,1294
3235,schaue,0,0,0,0,1314,1295
3236,scheidung,0,0,0,0,1315,1296
3237,selbstzerstörung,0,0,0,0,1316,1297
3238,sichtlich,0,0,0,0,1317,1298
3239,signalisieren,0,0,0,0,1318,1299
3240,soforen,0,0,0,0,1319,1300
3241,sparen,6,0.352201,0.368639,0,6,0
3242,steuerung,0,0,0,0,1320,1301
3243,stolz,0,0,0,0,1321,1302
3244,unabhängig,0,0,0,0,1322,1303
3245,verlangen,0,0,0,0,1323,1304
3246,vorsehen,6,0.323379,0.333104,0,15,0
3247,wichtigst,0,0,0,0,1324,1305
3248,wodurch,7,0.304395,0.311646,0,10,0
3249,braucht,0,0,0,0,1325,1306
3250,einziges,0,0,0,0,1326,1307
3251,leidern,0,0,0,0,1327,1308
3252,pervers,0,0,0,0,1328,1309
3253,joe,0,0,0,0,1329,1310
3254,knallhart,0,0,0,0,1330,1311
3255,bike,0,0,0,0,1331,1312
3256,weiblich,0,0,0,0,1332,1313
3257,besonders,0,0,0,0,1333,1314
3258,abwarten,0,0,0,0,1334,1315
3259,auseinandersetzen,0,0,0,0,1335,1316
3260,labern,0,0,0,0,1336,1317
3261,einhergehen,0,0,0,0,1337,1318
3262,einnahmen,0,0,0,0,1338,1319
3263,tagtäglich,7,0.310078,0.317964,0,14,0
3264,verstärken,0,0,0,0,1339,1320
3265,vorangegangenen,0,0,0,0,1340,1321
3266,vorfeld,0,0,0,0,1341,1322
3267,nötigen,0,0,0,0,1342,1323
3268,bombe,0,0,0,0,1343,1324
3269,geile,0,0,0,0,1344,1325
3270,vieles,0,0,0,0,1345,1326
3271,besitzer,0,0,0,0,1346,1327
3272,einlassen,6,0.312251,0.320102,0,15,0
3273,einstellen,0,0,0,0,1347,1328
3274,türen,0,0,0,0,1348,1329
3275,verbindungen,0,0,0,0,1349,1330
3276,vw,0,0,0,0,1350,1331
3277,science,0,0,0,0,1351,1332
3278,martin,6,0.333503,0.345332,0,15,0
3279,zurückkommen,0,0,0,0,1352,1333
3280,südpol,0,0,0,0,1353,1334
3281,genannt,0,0,0,0,1354,1335
3282,point,0,0,0,0,1355,1336
3283,daraufhin,0,0,0,0,1356,1337
3284,phase,0,0,0,0,1357,1338
3285,eingenommen,0,0,0,0,1358,1339
3286,soldat,0,0,0,0,1359,1340
3287,gramm,0,0,0,0,1360,1341
3288,familienprogramm,6,0.414376,0.434422,0,15,0
3289,durchlebt,0,0,0,0,1361,1342
3290,spiegeln,0,0,0,0,1362,1343
3291,halte,0,0,0,0,1363,1344
3292,orang,0,0,0,0,1364,1345
3293,römisch,0,0,0,0,1365,1346
3294,schrott,0,0,0,0,1366,1347
3295,nachvollziehbar,0,0,0,0,1367,1348
3296,weisen,6,0.323379,0.333104,0,15,0
3297,besitzen,0,0,0,0,1368,1349
3298,bremen,0,0,0,0,1369,1350
3299,gestehen,0,0,0,0,1370,1351
3300,gruss,0,0,0,0,1371,1352
3301,normalerweise,0,0,0,0,1372,1353
3302,sa,0,0,0,0,1373,1354
3303,weinen,0,0,0,0,1374,1355
3304,medaille,7,0.310717,0.31878,0.0625,15,0
3305,erlebnis,0,0,0,0,1375,1356
3306,erstellen,0,0,0,0,1376,1357
3307,starten,0,0,0,0,1377,1358
3308,media,0,0,0,0,1378,1359
3309,experten,7,0.30126,0.309134,0,10,0
3310,gewartet,0,0,0,0,1379,1360
3311,winter,0,0,0,0,1380,1361
3312,andreas,0,0,0,0,1381,1362
3313,instrument,0,0,0,0,1382,1363
3314,liegend,0,0,0,0,1383,1364
3315,bearbeiten,6,0.317152,0.325502,0,10,0
3316,hinlegen,7,0.300844,0.308496,0,10,0
3317,strom,0,0,0,0,1384,1365
3318,wechseln,0,0,0,0,1385,1366
3319,tode,0,0,0,0,1386,1367
3320,aue,0,0,0,0,1387,1368
3321,casino,0,0,0,0,1388,1369
3322,level,0,0,0,0,1389,1370
3323,navy,0,0,0,0,1390,1371
3324,ring,0,0,0,0,1391,1372
3325,royal,0,0,0,0,1392,1373
3326,stay,0,0,0,0,1393,1374
3327,programmierte,0,0,0,0,1394,1375
3328,angerufen,0,0,0,0,1395,1376
3329,heike,0,0,0,0,1396,1377
3330,julie,0,0,0,0,1397,1378
3331,krankenhaus,0,0,0,0,1398,1379
3332,wertvoll,0,0,0,0,1399,1380
3333,lauten,0,0,0,0,1400,1381
3334,datum,0,0,0,0,1401,1382
3335,aufrichtig,0,0,0,0,1402,1383
3336,ausnahme,0,0,0,0,1403,1384
3337,automatisch,0,0,0,0,1404,1385
3338,behauptet,0,0,0,0,1405,1386
3339,denk,0,0,0,0,1406,1387
3340,un,0,0,0,0,1407,1388
3341,wirklichkeit,0,0,0,0,1408,1389
3342,brot,0,0,0,0,1409,1390
3343,schlassen,0,0,0,0,1410,1391
3344,überlebt,0,0,0,0,1411,1392
3345,ahnen,0,0,0,0,1412,1393
3346,auslöser,0,0,0,0,1413,1394
3347,auslösen,0,0,0,0,1414,1395
3348,blogbetreiber,0,0,0,0,1415,1396
3349,dahintersteckt,0,0,0,0,1416,1397
3350,dilemma,6,0.323379,0.333104,0,15,0
3351,geschah,0,0,0,0,1417,1398
3352,hoffe,0,0,0,0,1418,1399
3353,notwendig,0,0,0,0,1419,1400
3354,solltest,0,0,0,0,1420,1401
3355,spruch,0,0,0,0,1421,1402
3356,verschenken,0,0,0,0,1422,1403
3357,verweise,0,0,0,0,1423,1404
3358,äusseren,6,0.330077,0.341182,0,6,0
3359,unternehmen,0,0,0,0,1424,1405
3360,vereinbarung,0,0,0,0,1425,1406
3361,harald,0,0,0,0,1426,1407
3362,legal,0,0,0,0,1427,1408
3363,verwirrt,0,0,0,0,1428,1409
3364,sitz,0,0,0,0,1429,1410
3365,brutal,0,0,0,0,1430,1411
3366,entdeckt,0,0,0,0,1431,1412
3367,hierhergekommen,0,0,0,0,1432,1413
3368,kommentarfunktion,0,0,0,0,1433,1414
3369,bewirken,0,0,0,0,1434,1415
3370,erobern,0,0,0,0,1435,1416
3371,länder,0,0,0,0,1436,1417
3372,mode,0,0,0,0,1437,1418
3373,herkommt,0,0,0,0,1438,1419
3374,ebenfalls,0,0,0,0,1439,1420
3375,erarbeiten,0,0,0,0,1440,1421
3376,inkarnation,0,0,0,0,1441,1422
3377,reinheit,0,0,0,0,1442,1423
3378,wissentlich,0,0,0,0,1443,1424
3379,leere,0,0,0,0,1444,1425
3380,sprichst,0,0,0,0,1445,1426
3381,main,0,0,0,0,1446,1427
3382,röhre,6,0.329356,0.340357,0,15,0
3383,buchstabe,0,0,0,0,1447,1428
3384,eindeutig,0,0,0,0,1448,1429
3385,beherrschen,0,0,0,0,1449,1430
3386,meistens,0,0,0,0,1450,1431
3387,dreihundert,2,0.666667,0.75,0,356,2
3388,zweimal,0,0,0,0,1451,1432
3389,dollar,0,0,0,0,1452,1433
3390,beinhaltet,0,0,0,0,1453,1434
3391,aborigines,0,0,0,0,1454,1435
3392,biber,0,0,0,0,1455,1436
3393,business,0,0,0,0,1456,1437
3394,diverse,0,0,0,0,1457,1438
3395,karo,0,0,0,0,1458,1439
3396,men,0,0,0,0,1459,1440
3397,namens,0,0,0,0,1460,1441
3398,reading,0,0,0,0,1461,1442
3399,erschöpfung,0,0,0,0,1462,1443
3400,keinster,0,0,0,0,1463,1444
3401,decken,0,0,0,0,1464,1445
3402,evolution,0,0,0,0,1465,1446
3403,könig,0,0,0,0,1466,1447
3404,synonym,0,0,0,0,1467,1448
3405,akt,0,0,0,0,1468,1449
3406,allgegenwärtige,0,0,0,0,1469,1450
3407,muster,0,0,0,0,1470,1451
3408,symptom,0,0,0,0,1471,1452
3409,geleiten,0,0,0,0,1472,1453
3410,anhalten,0,0,0,0,1473,1454
3411,boah,0,0,0,0,1474,1455
3412,anstrengend,0,0,0,0,1475,1456
3413,blaue,0,0,0,0,1476,1457
3414,umsetzung,0,0,0,0,1477,1458
3415,quantensprung,0,0,0,0,1478,1459
3416,autoren,0,0,0,0,1479,1460
3417,einzelnen,0,0,0,0,1480,1461
3418,aufgewacht,0,0,0,0,1481,1462
3419,riesengrosse,0,0,0,0,1482,1463
3420,ausprobiert,0,0,0,0,1483,1464
3421,verein,0,0,0,0,1484,1465
3422,suggeriert,0,0,0,0,1485,1466
3423,luxus,0,0,0,0,1486,1467
3424,mieten,0,0,0,0,1487,1468
3425,mitnehmen,0,0,0,0,1488,1469
3426,werkstatt,0,0,0,0,1489,1470
3427,recherche,0,0,0,0,1490,1471
3428,dean,0,0,0,0,1491,1472
3429,informationsstruktur,0,0,0,0,1492,1473
3430,worin,0,0,0,0,1493,1474
3431,einbau,0,0,0,0,1494,1475
3432,helmut,0,0,0,0,1495,1476
3433,kanon,0,0,0,0,1496,1477
3434,rené,0,0,0,0,1497,1478
3435,starken,0,0,0,0,1498,1479
3436,thorsten,0,0,0,0,1499,1480
3437,besprechen,0,0,0,0,1500,1481
3438,robert,0,0,0,0,1501,1482
3439,öfteren,0,0,0,0,1502,1483
3440,senat,0,0,0,0,1503,1484
3441,täuschen,0,0,0,0,1504,1485
3442,ungarn,0,0,0,0,1505,1486
3443,offene,0,0,0,0,1506,1487
3444,gibst,0,0,0,0,1507,1488
3445,bestechlich,0,0,0,0,1508,1489
3446,überleben,0,0,0,0,1509,1490
3447,dazuen,0,0,0,0,1510,1491
3448,invest,0,0,0,0,1511,1492
3449,nachlesen,0,0,0,0,1512,1493
3450,boss,0,0,0,0,1513,1494
3451,wünsch,0,0,0,0,1514,1495
3452,gäste,0,0,0,0,1515,1496
3453,recherchiert,0,0,0,0,1516,1497
3454,dannen,0,0,0,0,1517,1498
3455,papier,0,0,0,0,1518,1499
3456,lock,0,0,0,0,1519,1500
3457,region,0,0,0,0,1520,1501
3458,eig,0,0,0,0,1521,1502
3459,haltet,0,0,0,0,1522,1503
3460,brille,0,0,0,0,1523,1504
3461,authentisch,6,0.414376,0.434422,0,15,0
3462,geschlagen,0,0,0,0,1524,1505
3463,arten,0,0,0,0,1525,1506
3464,konnt,0,0,0,0,1526,1507
3465,verfasst,0,0,0,0,1527,1508
3466,his,0,0,0,0,1528,1509
3467,brasilien,0,0,0,0,1529,1510
3468,rauszukommen,0,0,0,0,1530,1511
3469,cola,0,0,0,0,1531,1512
3470,alexander,0,0,0,0,1532,1513
3471,beachten,0,0,0,0,1533,1514
3472,findet,0,0,0,0,1534,1515
3473,annahme,0,0,0,0,1535,1516
3474,ansicht,0,0,0,0,1536,1517
3475,chapo,0,0,0,0,1537,1518
3476,element,1,1,1,0,1538,9
3477,jenny,0,0,0,0,1539,1519
3478,sinnvoll,6,0.355846,0.372304,0,15,0
3479,entwickelt,0,0,0,0,1540,1520
3480,bedarf,0,0,0,0,1541,1521
3481,definiere,0,0,0,0,1542,1522
3482,grundlage,0,0,0,0,1543,1523
3483,rechte,0,0,0,0,1544,1524
3484,fällt,0,0,0,0,1545,1525
3485,müd,0,0,0,0,1546,1526
3486,januar,0,0,0,0,1547,1527
3487,design,0,0,0,0,1548,1528
3488,nutzt,0,0,0,0,1549,1529
3489,belohnt,0,0,0,0,1550,1530
3490,botschaften,0,0,0,0,1551,1531
3491,erzählt,0,0,0,0,1552,1532
3492,läden,0,0,0,0,1553,1533
3493,sichtweise,0,0,0,0,1554,1534
3494,wien,1,1,1,0,1555,38
3495,formel,0,0,0,0,1556,1535
3496,krass,0,0,0,0,1557,1536
3497,herkunft,0,0,0,0,1558,1537
3498,termin,0,0,0,0,1559,1538
3499,anspruch,0,0,0,0,1560,1539
3500,eigenen,7,0.296476,0.303938,0,6,0
3501,flugzeug,0,0,0,0,1561,1540
3502,macher,0,0,0,0,1562,1541
3503,wonach,0,0,0,0,1563,1542
3504,admin,0,0,0,0,1564,1543
3505,amt,0,0,0,0,1565,1544
3506,bock,0,0,0,0,1566,1545
3507,hammer,0,0,0,0,1567,1546
3508,jörg,0,0,0,0,1568,1547
3509,klarheit,0,0,0,0,1569,1548
3510,leuten,0,0,0,0,1570,1549
3511,nehme,0,0,0,0,1571,1550
3512,probiert,0,0,0,0,1572,1551
3513,seminarteilnehmern,0,0,0,0,1573,1552
3514,sensation,0,0,0,0,1574,1553
3515,tipp,0,0,0,0,1575,1554
3516,weitermach,0,0,0,0,1576,1555
3517,zurecht,0,0,0,0,1577,1556
3518,aggressiv,0,0,0,0,1578,1557
3519,indes,0,0,0,0,1579,1558
3520,übernahme,0,0,0,0,1580,1559
3521,transformiert,0,0,0,0,1581,1560
3522,konsequenzen,0,0,0,0,1582,1561
3523,aroma,0,0,0,0,1583,1562
3524,definitiv,0,0,0,0,1584,1563
3525,model,0,0,0,0,1585,1564
3526,stehenbleiben,0,0,0,0,1586,1565
3527,din,0,0,0,0,1587,1566
3528,wissenschaftlich,0,0,0,0,1588,1567
3529,mechanismen,0,0,0,0,1589,1568
3530,fleissig,0,0,0,0,1590,1569
3531,erwischt,0,0,0,0,1591,1570
3532,scheiden,0,0,0,0,1592,1571
3533,barbara,0,0,0,0,1593,1572
3534,eng,0,0,0,0,1594,1573
3535,fonds,0,0,0,0,1595,1574
3536,hugo,0,0,0,0,1596,1575
3537,reparieren,0,0,0,0,1597,1576
3538,kriegst,0,0,0,0,1598,1577
3539,massiv,0,0,0,0,1599,1578
3540,lenkungen,0,0,0,0,1600,1579
3541,gebucht,0,0,0,0,1601,1580
3542,auftauchen,0,0,0,0,1602,1581
3543,freut,0,0,0,0,1603,1582
3544,tunnel,0,0,0,0,1604,1583
3545,letztendlichen,0,0,0,0,1605,1584
3546,förderung,7,0.308613,0.316246,0,15,0
3547,fähre,0,0,0,0,1606,1585
3548,demjenigen,7,0.238791,0.242408,0,7,0
3549,aufnahme,0,0,0,0,1607,1586
3550,bauch,0,0,0,0,1608,1587
3551,eis,0,0,0,0,1609,1588
3552,ganser,0,0,0,0,1610,1589
3553,kanälen,0,0,0,0,1611,1590
3554,klamotten,0,0,0,0,1612,1591
3555,kugel,0,0,0,0,1613,1592
3556,schiehen,0,0,0,0,1614,1593
3557,verteilen,0,0,0,0,1615,1594
3558,wald,0,0,0,0,1616,1595
3559,kannte,0,0,0,0,1617,1596
3560,male,0,0,0,0,1618,1597
3561,allerlei,0,0,0,0,1619,1598
3562,arabisch,0,0,0,0,1620,1599
3563,argument,0,0,0,0,1621,1600
3564,befehl,0,0,0,0,1622,1601
3565,befragen,0,0,0,0,1623,1602
3566,einwohner,0,0,0,0,1624,1603
3567,ergibt,0,0,0,0,1625,1604
3568,franziska,0,0,0,0,1626,1605
3569,hals,0,0,0,0,1627,1606
3570,jedenfalls,0,0,0,0,1628,1607
3571,kunde,0,0,0,0,1629,1608
3572,op,7,0.294029,0.301557,0,15,0
3573,server,0,0,0,0,1630,1609
3574,sicherheit,0,0,0,0,1631,1610
3575,spur,0,0,0,0,1632,1611
3576,stand,0,0,0,0,1633,1612
3577,weihe,0,0,0,0,1634,1613
3578,zeugen,0,0,0,0,1635,1614
3579,ärzte,8,0.228571,0.232705,0,36,0
3580,einführen,0,0,0,0,1636,1615
3581,identifizieren,0,0,0,0,1637,1616
3582,solid,0,0,0,0,1638,1617
3583,angeguckt,0,0,0,0,1639,1618
3584,anstatt,0,0,0,0,1640,1619
3585,dicht,0,0,0,0,1641,1620
3586,dreh,0,0,0,0,1642,1621
3587,generell,0,0,0,0,1643,1622
3588,kurzen,0,0,0,0,1644,1623
3589,laufe,0,0,0,0,1645,1624
3590,parallel,0,0,0,0,1646,1625
3591,preis,0,0,0,0,1647,1626
3592,sah,0,0,0,0,1648,1627
3593,sir,0,0,0,0,1649,1628
3594,udo,0,0,0,0,1650,1629
3595,verkauf,0,0,0,0,1651,1630
3596,zumal,7,0.300844,0.308496,0,10,0
3597,zunächst,0,0,0,0,1652,1631
3598,öl,0,0,0,0,1653,1632
3599,grüne,0,0,0,0,1654,1633
3600,bank,0,0,0,0,1655,1634
3601,kommend,0,0,0,0,1656,1635
3602,zählen,0,0,0,0,1657,1636
3603,au,0,0,0,0,1658,1637
3604,besorgen,0,0,0,0,1659,1638
3605,kuriose,0,0,0,0,1660,1639
3606,nacken,0,0,0,0,1661,1640
3607,anbelangen,0,0,0,0,1662,1641
3608,aufgestanden,0,0,0,0,1663,1642
3609,geschenk,0,0,0,0,1664,1643
3610,wussten,0,0,0,0,1665,1644
3611,glas,0,0,0,0,1666,1645
3612,ahorn,0,0,0,0,1667,1646
3613,schwester,6,0.368352,0.387781,0,5,0
3614,vorgesetzt,0,0,0,0,1668,1647
3615,herauszukommen,0,0,0,0,1669,1648
3616,behindern,0,0,0,0,1670,1649
3617,bedingungen,0,0,0,0,1671,1650
3618,erscheinungsbild,0,0,0,0,1672,1651
3619,boys,0,0,0,0,1673,1652
3620,chemisch,0,0,0,0,1674,1653
3621,gestossen,0,0,0,0,1675,1654
3622,ball,0,0,0,0,1676,1655
3623,fahre,0,0,0,0,1677,1656
3624,hindernis,7,0.308419,0.316195,0,3,0
3625,klappe,0,0,0,0,1678,1657
3626,vorsicht,0,0,0,0,1679,1658
3627,besitzt,0,0,0,0,1680,1659
3628,grunde,0,0,0,0,1681,1660
3629,bäume,0,0,0,0,1682,1661
3630,teils,0,0,0,0,1683,1662
3631,ben,0,0,0,0,1684,1663
3632,harmony,0,0,0,0,1685,1664
3633,steuerungselemente,0,0,0,0,1686,1665
3634,aufgefallen,0,0,0,0,1687,1666
3635,guen,0,0,0,0,1688,1667
3636,kulisse,0,0,0,0,1689,1668
3637,mittendrin,0,0,0,0,1690,1669
3638,räumen,0,0,0,0,1691,1670
3639,sassen,0,0,0,0,1692,1671
3640,unklar,0,0,0,0,1693,1672
3641,verkauft,0,0,0,0,1694,1673
3642,schlange,0,0,0,0,1695,1674
3643,maul,0,0,0,0,1696,1675
3644,tee,0,0,0,0,1697,1676
3645,our,0,0,0,0,1698,1677
3646,orden,0,0,0,0,1699,1678
3647,fernseher,0,0,0,0,1700,1679
3648,feiern,7,0.307741,0.315098,0,15,0
3649,mag,0,0,0,0,1701,1680
3650,info,7,0.294826,0.302306,0,6,0
3651,hinein,0,0,0,0,1702,1681
3652,verarbeiten,0,0,0,0,1703,1682
3653,wohern,0,0,0,0,1704,1683
3654,website,0,0,0,0,1705,1684
3655,selbstständig,0,0,0,0,1706,1685
3656,blog,0,0,0,0,1707,1686
3657,dazwischen,0,0,0,0,1708,1687
3658,mary,0,0,0,0,1709,1688
3659,intensiv,0,0,0,0,1710,1689
3660,sozial,0,0,0,0,1711,1690
3661,gemeldet,0,0,0,0,1712,1691
3662,beruhigen,0,0,0,0,1713,1692
3663,joghurt,0,0,0,0,1714,1693
3664,einzigartig,0,0,0,0,1715,1694
3665,leis,0,0,0,0,1716,1695
3666,ma,0,0,0,0,1717,1696
3667,markt,0,0,0,0,1718,1697
3668,juli,0,0,0,0,1719,1698
3669,ultra,0,0,0,0,1720,1699
3670,schiff,0,0,0,0,1721,1700
3671,kapiert,0,0,0,0,1722,1701
3672,tourismus,0,0,0,0,1723,1702
3673,anno,0,0,0,0,1724,1703
3674,gewogen,0,0,0,0,1725,1704
3675,widerspruch,0,0,0,0,1726,1705
3676,blossen,0,0,0,0,1727,1706
3677,jungs,0,0,0,0,1728,1707
3678,desto,0,0,0,0,1729,1708
3679,drüben,0,0,0,0,1730,1709
3680,ecke,0,0,0,0,1731,1710
3681,eh,0,0,0,0,1732,1711
3682,fort,0,0,0,0,1733,1712
3683,hinterher,0,0,0,0,1734,1713
3684,personalausweis,0,0,0,0,1735,1714
3685,rigoros,0,0,0,0,1736,1715
3686,rosa,0,0,0,0,1737,1716
3687,schönes,0,0,0,0,1738,1717
3688,zeigt,0,0,0,0,1739,1718
3689,öfter,0,0,0,0,1740,1719
3690,ressort,0,0,0,0,1741,1720
3691,einreden,0,0,0,0,1742,1721
3692,auseinandergesetzt,0,0,0,0,1743,1722
3693,fuss,0,0,0,0,1744,1723
3694,knallen,0,0,0,0,1745,1724
3695,rollen,0,0,0,0,1746,1725
3696,realitäten,0,0,0,0,1747,1726
3697,krise,0,0,0,0,1748,1727
3698,armen,0,0,0,0,1749,1728
3699,umbauen,0,0,0,0,1750,1729
3700,programmierten,0,0,0,0,1751,1730
3701,werbe,0,0,0,0,1752,1731
3702,erben,0,0,0,0,1753,1732
3703,lebensjahr,0,0,0,0,1754,1733
